Clock,TimeLeft,PhaseID,PhaseTime,PhaseName,RucksNo,PosGainline,NegGainline,Linebreak,LineBreakPrevPhase,rdNear,rdRuck,rdFar,rdMiddle,rsSlow,rsMedium,rsFast,KickTotal,KickedInfield,KickedtoTouch,turnoverTot,turnoverKick,turnoverContact,fromTurnover,penFK,penContact,Tries,TryTotal,PenTotal,TotDraPoss,TotOppPoss,TotDraLineB,TotAwayLineBreaks,DragScore,AwayScore
37.70739857,70,916,0.217890855,.OP1,1,0,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.63598122,8.44643564,2,3,8,11
38.78056033,70,957,0.5470787,.OP1,1,0,0,0,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,11.63598122,8.679559844,2,3,8,11
39.94255467,70,968,0.18149129,.OP1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.63598122,8.912684048,2,3,8,16
42.72399392,70,996,0.119502035,.OP1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.75984098,9.145808252,2,3,8,16
43.86278759,60,1045,0.219959779,.OP1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.94384624,9.269668007,2,3,8,16
44.56246955,60,1069,0.129666861,.OP1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.10331033,9.453673269,2,3,8,16
45.62138862,60,1092,0.194461571,.OP1,0,1,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.15704135,9.666868378,2,3,8,16
45.65048752,60,1108,0.165325577,.OP1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12.27956908,9.666868378,2,3,8,16
47.26019869,60,1133,0.343951233,.OP1,1,1,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,12.53855632,9.789396112,2,3,8,16
48.23147526,60,1157,0.316423774,.OP1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,12.76295326,10.04838335,2,3,8,16
49.90270701,60,1178,0.15041215,.OP1,1,0,0,0,,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13.32508525,10.27278029,2,3,8,16
50.7059396,60,1202,0.221535162,.OP1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.672823,10.83491228,2,3,8,16
51.73271678,60,1223,0.122529688,.OP1,1,0,0,0,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13.95792142,11.18265003,2,4,8,16
53.04101176,60,1253,0.288981754,.OP1,1,0,1,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.37154102,11.46774845,2,4,8,16
55.52245366,50,1306,0.184933148,.OP1,1,0,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.23511373,11.88136805,2,4,11,16
57.07316189,50,1350,0.154926874,.OP1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.49299152,12.18965176,2,4,11,16
2.092780084,80,26,0.249221754,.OP1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547609042,0,0,0,0,0
3.475972917,80,67,0.111641653,.OP1,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.660268606,0.547609042,0,0,0,0
4.190090962,80,96,0.237397761,.OP1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660268606,0.660268606,0,1,0,0
5.299247007,80,142,0.238807375,.OP1,1,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.261614557,0.772928171,0,1,0,0
7.369143222,80,165,0.235055275,.OP1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.563080437,1.374274121,0,1,0,0
7.369143222,80,233,0.136421265,.OP1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.56670434,1.840730416,0,2,0,0
13.85098382,80,340,0.138294834,.OP1,1,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.15529891,2.679363905,0,2,3,0
14.17933087,80,355,0.142001755,.OP1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.289157381,3.28472935,0,2,3,0
14.68015392,80,369,0.177847589,.OP1,1,0,0,1,From Scrum ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.389074829,3.418587821,0,3,3,0
15.92790395,80,383,0.14509332,.OP1,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.389074829,3.51850527,0,3,3,0
18.85248331,80,408,0.111995898,.OP1,1,1,0,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.389074829,3.618422718,0,3,3,0
19.68581664,80,419,0.156925871,.OP1,1,0,0,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.389074829,3.718340166,0,3,3,0
20.88506423,80,440,0.120863881,.OP1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.570145883,3.818257614,1,3,3,0
21.89406809,80,481,0.12902862,.OP1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.996558127,3.999328668,1,3,3,3
23.16768611,80,520,0.164125555,.OP1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.813730574,4.425740912,1,3,3,3
23.16768611,80,530,0.199655294,.OP1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.975192195,5.242913359,1,3,3,3
24.86799427,80,557,0.281575431,.OP1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.520419864,5.40437498,1,3,3,3
25.49491699,80,584,0.125466638,.OP1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,6.836940422,5.949602649,1,3,3,3
26.94179661,80,598,0.209956043,.OP1,1,0,1,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.045627026,6.266123207,1,3,3,3
27.56844775,80,627,0.199303033,.OP1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.045627026,6.474809811,1,4,3,10
29.30040842,80,685,0.178250919,.OP1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.770701133,6.683496416,1,4,3,10
30.13782029,80,707,0.171425751,.OP1,1,1,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.026869175,7.408570523,1,4,3,10
32.71012547,80,742,0.116661218,.OP1,0,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.525117802,7.664738565,1,4,3,10
32.71012547,80,756,0.117435578,.OP1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.664842069,8.162987192,1,5,3,10
32.71012547,80,791,0.135337865,.OP1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.084022652,8.302711458,1,5,3,10
32.71012547,80,826,0.094130526,.OP1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9.774264387,8.721892042,1,5,3,10
34.74229491,70,847,0.165804686,.OP1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.01121856,9.412133777,1,5,6,10
35.71785803,70,867,0.129561131,.OP1,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10.01121856,9.521594189,1,5,6,10
36.24498045,70,891,0.170191813,.OP1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01121856,9.631054602,1,6,6,17
39.82224467,70,973,0.172592625,.OP1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.34735805,9.740515015,1,6,9,17
40.80614741,70,1029,0.152504714,.OP1,0,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12.24923563,9.996514748,2,6,9,17
41.75681403,70,1041,0.129561014,.OP1,0,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12.24923563,10.10957509,2,6,9,17
43.58706922,60,1092,0.151602216,.OP1,1,1,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.84222089,10.22263543,2,6,9,17
45.94907074,60,1147,0.18985886,.OP1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13.22505081,10.81562069,2,6,9,17
47.05271091,60,1166,0.18203205,.OP1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.55090464,11.05575336,2,6,9,17
47.9814692,60,1203,0.157191586,.OP1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.09117868,11.16028228,2,6,9,17
49.83710227,60,1233,0.298584826,.OP1,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.5303881,11.51733216,2,6,9,17
51.50590341,60,1292,0.134060584,.OP1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.9862715,11.95654159,2,6,9,17
53.42620207,50,1317,0.387727131,.OP1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.43975366,12.242269,2,6,9,17
53.7147197,50,1343,0.157466327,.OP1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5554815,12.69575116,2,6,9,17
54.04805304,50,1354,0.144259003,.OP1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15.59518881,12.81147901,2,6,9,17
55.31166566,50,1395,0.14786425,.OP1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,16.30517933,12.85118631,2,6,9,17
57.6154543,50,1454,0.312957177,.OP1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,17.33320008,13.56117684,2,6,12,17
58.49799773,50,1471,0.209219499,.OP1,1,0,0,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,17.51333932,13.83422763,2,6,15,17
58.88432091,50,1478,0.165166359,.OP1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.58683115,13.83422763,2,6,15,17
