Unnamed:_0,Team_Name,Tries_Scored,Conversions,Conversion_Attempts,Conversion_Percentage,Penalty_Goals,Penalty_Attempts,Penalty_Percentage,Kick_at_Goal_Success,Drop_Goals,Drop_Goal_Attempts,Kicks_from_Hand,Passes,Runs,Metres_Run,Possession(%),Clean_Breaks,Defenders_Beaten,Offloads,Rucks_Won,Total_Rucks,%Rucks_Won,Mauls_Won,Total_Mauls,%Mauls_Won,Turnovers_Conceded,Tackles_Made,Tackles_Missed,Tackling_Success_Rate,Own_Scrum_Won,Own_Scrum_Lost,Opp_Scrum_Won,Opp_Scrum_Lost,%Scrums_on_own_feed,Own_Lineout_Won,Own_Lineout_Lost,Opp_Lineout_Won,Opp_Lineout_Lost,%Lineouts_on_own_feed,Penalties_Conceeded,Yellow_Cards,Red_Cards,Referee,Playing_Location,Result,Outcome,Tot_Own_Scrums,Penalties_Won
1524,13,1.0,1.0,1.0,100.0,3.0,3.0,100.0,1.0,1.0,0.0,21.0,118.0,131.0,465.0,0.0,7.0,21.0,10.0,98.0,10.0,0.961,0.0,0.0,0,16.0,68,5,0.932,6.0,0.0,4.0,8.0,1.0,6.0,0.0,4.0,9.0,1.0,11,1,0,5,1,19,1.0,6.0,14
1525,4,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,2.0,0.0,14.0,94.0,69.0,233.0,0.0,1.0,5.0,7.0,45.0,48.0,0.938,0.0,0.0,0,8.0,142,23,0.861,8.0,4.0,0.0,6.0,0.667,9.0,4.0,0.0,6.0,0.6920000000000001,14,1,0,5,0,12,0.0,12.0,11
1526,5,2.0,1.0,1.0,100.0,4.0,4.0,100.0,1.0,0.0,0.0,26.0,108.0,85.0,284.0,0.0,1.0,9.0,14.0,53.0,57.0,0.93,0.0,0.0,0,13.0,77,12,0.865,11.0,1.0,3.0,6.0,0.917,9.0,0.0,3.0,9.0,1.0,13,1,0,2,1,24,1.0,12.0,14
1527,1,1.0,1.0,1.0,100.0,4.0,4.0,100.0,1.0,0.0,0.0,21.0,121.0,81.0,414.0,0.0,3.0,12.0,9.0,52.0,58.0,0.897,0.0,0.0,0,13.0,66,9,0.88,6.0,3.0,1.0,11.0,0.667,9.0,3.0,0.0,9.0,0.75,14,1,0,2,0,19,0.0,9.0,13
1528,7,1.0,1.0,1.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,34.0,107.0,88.0,252.0,0.0,2.0,6.0,2.0,65.0,69.0,0.942,0.0,0.0,0,11.0,87,9,0.906,9.0,0.0,0.0,10.0,1.0,10.0,0.0,0.0,10.0,1.0,6,0,0,1,1,13,0.0,9.0,10
1529,3,3.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,149.0,108.0,402.0,0.0,2.0,9.0,10.0,67.0,70.0,0.957,0.0,0.0,0,12.0,84,6,0.933,10.0,0.0,0.0,9.0,1.0,10.0,0.0,0.0,10.0,1.0,10,0,0,1,0,17,1.0,10.0,6
1530,3,3.0,3.0,3.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,24.0,170.0,113.0,502.0,0.0,10.0,12.0,16.0,63.0,67.0,0.94,0.0,0.0,0,13.0,95,8,0.922,7.0,1.0,2.0,4.0,0.875,13.0,3.0,2.0,12.0,0.812,10,1,0,12,1,24,1.0,8.0,12
1531,9,1.0,1.0,1.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,25.0,109.0,85.0,339.0,0.0,9.0,8.0,11.0,60.0,61.0,0.984,0.0,0.0,0,10.0,106,12,0.898,4.0,2.0,1.0,7.0,0.667,12.0,2.0,3.0,13.0,0.857,12,0,0,12,0,13,0.0,6.0,10
1532,1,1.0,1.0,1.0,100.0,4.0,4.0,100.0,1.0,0.0,0.0,23.0,166.0,98.0,455.0,0.0,3.0,22.0,8.0,61.0,67.0,0.91,0.0,0.0,0,18.0,112,14,0.889,8.0,1.0,4.0,8.0,0.889,13.0,2.0,2.0,9.0,0.867,6,0,0,23,1,19,1.0,9.0,16
1533,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,136.0,117.0,464.0,0.0,10.0,14.0,21.0,77.0,82.0,0.939,0.0,0.0,0,14.0,85,22,0.794,8.0,4.0,1.0,8.0,0.667,9.0,2.0,2.0,13.0,0.818,16,0,0,23,0,0,0.0,12.0,6
1534,0,1.0,0.0,1.0,0.0,2.0,3.0,66.66666666666666,0.5,1.0,0.0,31.0,128.0,94.0,448.0,0.0,8.0,12.0,14.0,67.0,74.0,0.905,6.0,8.0,0,16.0,111,14,0.888,7.0,1.0,1.0,7.0,0.875,9.0,1.0,4.0,12.0,0.9,12,0,0,15,1,14,1.0,8.0,9
1535,5,0.0,0.0,0.0,0.0,3.0,5.0,60.0,0.6,0.0,1.0,24.0,145.0,126.0,537.0,0.0,9.0,15.0,15.0,91.0,98.0,0.929,4.0,4.0,1,16.0,83,12,0.8740000000000001,7.0,1.0,1.0,7.0,0.875,12.0,4.0,1.0,9.0,0.75,9,0,0,15,0,9,0.0,8.0,12
1536,12,0.0,0.0,0.0,0.0,6.0,6.0,100.0,1.0,0.0,0.0,31.0,114.0,64.0,357.0,0.0,5.0,6.0,9.0,39.0,41.0,0.951,0.0,0.0,0,17.0,89,9,0.908,8.0,1.0,3.0,8.0,0.889,8.0,5.0,1.0,11.0,0.615,10,0,0,2,1,18,0.0,9.0,12
1537,6,3.0,3.0,3.0,100.0,6.0,6.0,100.0,1.0,0.0,0.0,40.0,128.0,94.0,332.0,0.0,9.0,9.0,10.0,73.0,81.0,0.901,0.0,0.0,0,14.0,47,7,0.87,8.0,3.0,1.0,8.0,0.727,11.0,1.0,5.0,8.0,0.917,12,0,0,2,0,39,1.0,11.0,10
1538,8,5.0,2.0,2.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,27.0,201.0,124.0,661.0,0.0,5.0,15.0,19.0,77.0,78.0,0.987,0.0,0.0,0,16.0,87,12,0.879,6.0,1.0,3.0,7.0,0.857,16.0,0.0,3.0,14.0,1.0,13,0,0,5,1,38,1.0,7.0,12
1539,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,76.0,68.0,176.0,0.0,0.0,12.0,4.0,57.0,60.0,0.95,0.0,0.0,0,11.0,114,15,0.884,7.0,3.0,1.0,6.0,0.7,14.0,3.0,0.0,16.0,0.8240000000000001,12,0,0,5,0,0,0.0,10.0,13
1540,4,7.0,7.0,7.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,22.0,189.0,116.0,491.0,0.0,6.0,22.0,12.0,70.0,72.0,0.972,0.0,0.0,0,19.0,82,8,0.911,10.0,2.0,3.0,7.0,0.833,13.0,0.0,0.0,12.0,1.0,10,0,0,20,1,58,1.0,12.0,11
1541,7,0.0,0.0,0.0,0.0,4.0,4.0,100.0,1.0,1.0,0.0,20.0,148.0,101.0,335.0,0.0,0.0,9.0,22.0,57.0,61.0,0.934,0.0,0.0,0,17.0,91,22,0.805,7.0,3.0,2.0,10.0,0.7,12.0,0.0,0.0,13.0,1.0,11,0,0,20,0,15,0.0,10.0,10
1542,2,1.0,0.0,1.0,0.0,2.0,4.0,50.0,0.4,2.0,1.0,48.0,109.0,80.0,282.0,0.0,7.0,10.0,11.0,62.0,68.0,0.912,2.0,2.0,1,14.0,132,10,0.93,4.0,0.0,1.0,5.0,1.0,17.0,3.0,3.0,15.0,0.85,10,0,0,0,1,17,1.0,4.0,8
1543,12,0.0,0.0,0.0,0.0,1.0,4.0,25.0,0.25,0.0,1.0,43.0,232.0,139.0,426.0,0.0,2.0,10.0,21.0,11.0,1.0,0.974,2.0,2.0,1,18.0,85,10,0.895,5.0,1.0,0.0,4.0,0.833,15.0,3.0,3.0,17.0,0.833,8,0,0,0,0,3,0.0,6.0,10
1544,1,2.0,2.0,2.0,100.0,5.0,5.0,100.0,1.0,0.0,0.0,29.0,92.0,51.0,300.0,0.0,3.0,12.0,5.0,41.0,45.0,0.911,2.0,2.0,1,10.0,60,12,0.833,7.0,0.0,2.0,3.0,1.0,8.0,3.0,5.0,10.0,0.727,10,1,0,15,1,29,1.0,7.0,12
1545,4,3.0,2.0,3.0,66.66666666666666,3.0,6.0,50.0,0.556,0.0,0.0,31.0,116.0,71.0,422.0,0.0,11.0,12.0,10.0,46.0,49.0,0.939,5.0,5.0,1,10.0,50,12,0.807,3.0,2.0,0.0,7.0,0.6,10.0,5.0,3.0,8.0,0.667,12,0,0,15,0,28,0.0,5.0,10
1546,9,2.0,2.0,2.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,25.0,129.0,90.0,452.0,0.0,13.0,14.0,13.0,71.0,74.0,0.959,0.0,0.0,0,15.0,102,11,0.903,5.0,0.0,0.0,6.0,1.0,13.0,2.0,4.0,7.0,0.867,9,0,0,13,1,23,1.0,5.0,8
1547,7,1.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,0.0,0.0,26.0,118.0,112.0,282.0,0.0,10.0,11.0,10.0,94.0,97.0,0.969,0.0,0.0,0,10.0,86,15,0.852,6.0,0.0,0.0,5.0,1.0,7.0,4.0,2.0,13.0,0.636,8,1,0,13,0,14,0.0,6.0,9
1548,6,5.0,3.0,3.0,100.0,4.0,4.0,100.0,1.0,0.0,0.0,24.0,129.0,93.0,431.0,0.0,5.0,11.0,12.0,67.0,69.0,0.971,0.0,0.0,0,11.0,85,12,0.8759999999999999,12.0,0.0,4.0,3.0,1.0,7.0,2.0,7.0,7.0,0.778,11,0,0,16,1,43,1.0,12.0,17
1549,3,2.0,2.0,2.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,18.0,105.0,72.0,314.0,0.0,1.0,13.0,9.0,49.0,53.0,0.925,0.0,0.0,0,13.0,99,11,0.9,3.0,4.0,0.0,12.0,0.429,7.0,7.0,2.0,7.0,0.5,17,1,0,16,0,20,0.0,7.0,11
1550,13,1.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,98.0,75.0,301.0,0.0,2.0,15.0,13.0,48.0,50.0,0.96,0.0,0.0,0,17.0,108,19,0.85,12.0,2.0,1.0,11.0,0.857,8.0,3.0,5.0,8.0,0.727,13,1,0,20,1,7,0.0,14.0,8
1551,0,1.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,0.0,0.0,30.0,157.0,118.0,559.0,0.0,13.0,18.0,15.0,83.0,85.0,0.976,0.0,0.0,0,17.0,74,15,0.8320000000000001,11.0,1.0,2.0,12.0,0.917,8.0,5.0,3.0,8.0,0.615,8,0,0,20,0,14,1.0,12.0,13
1552,5,4.0,2.0,4.0,50.0,3.0,3.0,100.0,0.7140000000000001,0.0,0.0,28.0,102.0,74.0,389.0,0.0,10.0,11.0,9.0,57.0,58.0,0.983,4.0,4.0,1,15.0,93,15,0.861,13.0,1.0,1.0,10.0,0.929,12.0,1.0,1.0,8.0,0.923,7,1,0,23,1,33,1.0,14.0,13
1553,8,3.0,2.0,3.0,66.66666666666666,1.0,1.0,100.0,0.75,0.0,0.0,20.0,176.0,106.0,571.0,0.0,11.0,15.0,14.0,73.0,75.0,0.973,2.0,2.0,1,17.0,63,11,0.851,10.0,1.0,1.0,13.0,0.909,8.0,1.0,1.0,12.0,0.889,13,1,0,23,0,22,0.0,11.0,7
1554,3,5.0,3.0,3.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,16.0,148.0,92.0,512.0,0.0,11.0,12.0,17.0,58.0,60.0,0.967,0.0,0.0,0,14.0,76,8,0.905,4.0,1.0,1.0,12.0,0.8,10.0,1.0,2.0,9.0,0.909,15,0,0,15,1,34,1.0,5.0,13
1555,2,2.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,16.0,140.0,93.0,383.0,0.0,6.0,8.0,11.0,74.0,79.0,0.937,0.0,0.0,0,12.0,62,12,0.838,12.0,1.0,1.0,4.0,0.923,9.0,2.0,1.0,10.0,0.818,13,0,0,15,0,15,0.0,13.0,15
1556,0,4.0,3.0,3.0,100.0,4.0,4.0,100.0,1.0,0.0,0.0,29.0,111.0,87.0,463.0,0.0,7.0,16.0,20.0,53.0,56.0,0.946,0.0,0.0,0,13.0,90,7,0.928,4.0,2.0,0.0,7.0,0.667,11.0,0.0,5.0,8.0,1.0,13,1,0,2,1,38,1.0,6.0,8
1557,1,2.0,2.0,2.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,20.0,161.0,108.0,578.0,0.0,5.0,7.0,8.0,68.0,75.0,0.907,0.0,0.0,0,23.0,69,16,0.812,7.0,0.0,2.0,4.0,1.0,8.0,5.0,0.0,11.0,0.615,8,0,0,2,0,23,0.0,7.0,13
1558,12,2.0,2.0,2.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,30.0,142.0,107.0,466.0,0.0,16.0,20.0,13.0,67.0,72.0,0.931,0.0,0.0,0,15.0,85,18,0.825,13.0,1.0,2.0,8.0,0.929,11.0,1.0,2.0,9.0,0.917,5,0,0,5,1,20,0.0,14.0,12
1559,5,3.0,3.0,3.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,28.0,118.0,97.0,564.0,0.0,21.0,18.0,13.0,53.0,57.0,0.93,0.0,0.0,0,20.0,104,19,0.845,8.0,2.0,1.0,13.0,0.8,9.0,2.0,1.0,11.0,0.818,12,0,0,5,0,24,1.0,10.0,5
1560,8,1.0,1.0,1.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,19.0,200.0,131.0,527.0,0.0,4.0,16.0,12.0,92.0,93.0,0.989,0.0,0.0,0,23.0,66,7,0.904,9.0,2.0,2.0,10.0,0.818,11.0,4.0,1.0,9.0,0.733,8,0,0,0,1,13,0.0,11.0,16
1561,13,2.0,2.0,2.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,37.0,52.0,58.0,337.0,0.0,6.0,7.0,4.0,41.0,47.0,0.872,0.0,0.0,0,11.0,140,16,0.897,10.0,2.0,2.0,9.0,0.833,9.0,1.0,4.0,11.0,0.9,16,0,0,0,0,23,1.0,12.0,8
1562,7,1.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,150.0,133.0,272.0,0.0,3.0,11.0,13.0,98.0,10.0,0.942,0.0,0.0,0,10.0,116,16,0.879,8.0,1.0,1.0,3.0,0.889,11.0,5.0,2.0,11.0,0.688,9,1,0,20,1,7,0.0,9.0,11
1563,6,4.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,32.0,105.0,114.0,429.0,0.0,5.0,16.0,6.0,84.0,87.0,0.966,0.0,0.0,0,13.0,131,11,0.922,3.0,1.0,1.0,8.0,0.75,11.0,2.0,5.0,11.0,0.846,11,0,0,20,0,31,1.0,4.0,9
1564,4,5.0,3.0,5.0,60.0,2.0,3.0,66.66666666666666,0.625,0.0,0.0,19.0,116.0,58.0,432.0,0.0,12.0,10.0,5.0,39.0,40.0,0.975,2.0,2.0,1,7.0,132,9,0.936,6.0,1.0,1.0,5.0,0.857,8.0,5.0,0.0,9.0,0.615,11,0,0,12,1,37,1.0,7.0,14
1565,9,3.0,0.0,3.0,0.0,1.0,3.0,33.33333333333333,0.16699999999999998,0.0,1.0,23.0,141.0,119.0,419.0,0.0,6.0,7.0,11.0,99.0,10.0,0.971,4.0,4.0,1,14.0,53,10,0.841,5.0,1.0,1.0,6.0,0.833,9.0,0.0,5.0,8.0,1.0,14,1,0,12,0,18,0.0,6.0,11
1566,2,2.0,1.0,1.0,100.0,5.0,5.0,100.0,1.0,1.0,0.0,27.0,136.0,146.0,353.0,0.0,0.0,17.0,9.0,11.0,1.0,0.966,0.0,0.0,0,13.0,69,14,0.831,4.0,0.0,1.0,4.0,1.0,15.0,2.0,1.0,8.0,0.882,8,0,0,2,1,30,0.0,4.0,9
1567,7,2.0,2.0,2.0,100.0,6.0,6.0,100.0,1.0,0.0,0.0,40.0,102.0,80.0,253.0,0.0,2.0,14.0,7.0,61.0,61.0,1.0,0.0,0.0,0,5.0,134,17,0.887,4.0,1.0,0.0,4.0,0.8,8.0,1.0,2.0,15.0,0.889,9,0,0,2,0,32,1.0,5.0,8
1568,1,3.0,2.0,2.0,100.0,5.0,5.0,100.0,1.0,0.0,0.0,25.0,82.0,63.0,344.0,0.0,3.0,4.0,10.0,37.0,38.0,0.974,0.0,0.0,0,14.0,138,12,0.92,14.0,1.0,1.0,7.0,0.933,10.0,1.0,0.0,12.0,0.909,13,1,0,16,1,34,1.0,15.0,13
1569,8,3.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,20.0,135.0,115.0,399.0,0.0,4.0,12.0,12.0,92.0,98.0,0.939,0.0,0.0,0,20.0,53,4,0.93,7.0,1.0,1.0,14.0,0.875,12.0,0.0,1.0,10.0,1.0,13,2,0,16,0,20,0.0,8.0,13
1570,6,4.0,4.0,4.0,100.0,4.0,4.0,100.0,1.0,0.0,0.0,19.0,127.0,106.0,459.0,0.0,11.0,17.0,10.0,66.0,71.0,0.93,0.0,0.0,0,10.0,83,10,0.892,12.0,3.0,1.0,6.0,0.8,9.0,1.0,5.0,9.0,0.9,10,0,0,7,1,40,1.0,15.0,16
1571,9,3.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,17.0,60.0,75.0,311.0,0.0,6.0,10.0,8.0,41.0,46.0,0.8909999999999999,0.0,0.0,0,21.0,117,17,0.873,6.0,1.0,3.0,12.0,0.857,9.0,5.0,1.0,9.0,0.643,16,1,0,7,0,22,0.0,7.0,10
1572,5,1.0,1.0,1.0,100.0,4.0,5.0,80.0,0.833,0.0,0.0,27.0,187.0,130.0,629.0,0.0,13.0,23.0,18.0,93.0,99.0,0.939,3.0,3.0,1,22.0,51,15,0.773,4.0,0.0,1.0,4.0,1.0,13.0,2.0,1.0,8.0,0.867,6,0,0,0,1,19,0.0,4.0,13
1573,3,4.0,3.0,4.0,75.0,3.0,3.0,100.0,0.857,0.0,0.0,42.0,124.0,83.0,572.0,0.0,15.0,14.0,18.0,58.0,59.0,0.983,4.0,4.0,1,9.0,111,23,0.828,4.0,1.0,0.0,4.0,0.8,8.0,1.0,2.0,13.0,0.889,13,2,0,0,0,35,1.0,5.0,6
1574,0,2.0,1.0,1.0,100.0,5.0,5.0,100.0,1.0,0.0,0.0,13.0,120.0,106.0,302.0,0.0,3.0,14.0,16.0,75.0,78.0,0.962,0.0,0.0,0,15.0,60,10,0.857,6.0,2.0,0.0,9.0,0.75,11.0,1.0,4.0,9.0,0.917,12,0,0,20,1,27,0.0,8.0,14
1575,4,3.0,2.0,2.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,13.0,146.0,70.0,401.0,0.0,9.0,10.0,6.0,44.0,46.0,0.957,0.0,0.0,0,21.0,112,14,0.889,9.0,0.0,2.0,6.0,1.0,9.0,4.0,1.0,11.0,0.6920000000000001,14,1,0,20,0,28,1.0,9.0,12
1576,13,0.0,0.0,0.0,0.0,4.0,4.0,100.0,1.0,0.0,0.0,30.0,108.0,106.0,244.0,0.0,1.0,12.0,10.0,86.0,89.0,0.966,0.0,0.0,0,14.0,98,17,0.852,6.0,2.0,1.0,6.0,0.75,12.0,3.0,5.0,10.0,0.8,11,0,0,15,1,12,1.0,8.0,10
1577,12,1.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,26.0,115.0,100.0,294.0,0.0,4.0,18.0,17.0,72.0,74.0,0.973,0.0,0.0,0,15.0,109,12,0.901,6.0,1.0,2.0,6.0,0.857,10.0,5.0,3.0,12.0,0.667,10,0,0,15,0,10,0.0,7.0,11
1578,3,5.0,4.0,5.0,80.0,2.0,3.0,66.66666666666666,0.75,0.0,0.0,18.0,162.0,105.0,702.0,0.0,13.0,24.0,24.0,59.0,61.0,0.967,5.0,5.0,1,17.0,67,5,0.931,11.0,1.0,1.0,7.0,0.917,8.0,2.0,3.0,11.0,0.8,9,0,0,22,1,39,1.0,12.0,15
1579,13,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,25.0,126.0,71.0,200.0,0.0,0.0,5.0,5.0,60.0,65.0,0.923,4.0,4.0,1,11.0,75,24,0.758,7.0,1.0,1.0,11.0,0.875,11.0,3.0,2.0,8.0,0.7859999999999999,15,1,0,22,0,3,0.0,8.0,9
1580,9,5.0,2.0,2.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,17.0,164.0,108.0,505.0,0.0,11.0,15.0,16.0,66.0,70.0,0.943,0.0,0.0,0,13.0,147,13,0.919,8.0,0.0,2.0,11.0,1.0,6.0,4.0,1.0,7.0,0.6,13,1,0,20,1,35,1.0,8.0,10
1581,2,2.0,2.0,2.0,100.0,1.0,1.0,100.0,1.0,1.0,0.0,14.0,174.0,142.0,490.0,0.0,13.0,13.0,22.0,95.0,10.0,0.95,0.0,0.0,0,15.0,111,15,0.8809999999999999,11.0,2.0,0.0,8.0,0.846,7.0,1.0,4.0,6.0,0.875,10,0,0,20,0,20,0.0,13.0,13
1582,6,2.0,2.0,2.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,19.0,132.0,97.0,314.0,0.0,3.0,11.0,6.0,71.0,74.0,0.959,0.0,0.0,0,15.0,76,8,0.905,6.0,1.0,1.0,12.0,0.857,9.0,1.0,1.0,13.0,0.9,11,1,0,2,1,23,0.0,7.0,9
1583,4,2.0,2.0,2.0,100.0,6.0,6.0,100.0,1.0,0.0,0.0,30.0,98.0,66.0,185.0,0.0,1.0,8.0,4.0,56.0,60.0,0.933,0.0,0.0,0,8.0,98,11,0.899,12.0,1.0,1.0,6.0,0.923,13.0,1.0,1.0,9.0,0.929,9,0,0,2,0,32,1.0,13.0,11
1584,8,1.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,95.0,76.0,290.0,0.0,2.0,10.0,4.0,60.0,66.0,0.909,0.0,0.0,0,18.0,104,17,0.86,8.0,0.0,1.0,7.0,1.0,9.0,4.0,0.0,18.0,0.6920000000000001,12,0,0,5,1,7,0.0,8.0,11
1585,0,3.0,2.0,2.0,100.0,4.0,4.0,100.0,1.0,0.0,0.0,25.0,116.0,98.0,419.0,0.0,11.0,16.0,9.0,70.0,73.0,0.959,0.0,0.0,0,11.0,90,10,0.9,7.0,1.0,0.0,8.0,0.875,18.0,0.0,4.0,9.0,1.0,11,0,0,5,0,31,1.0,8.0,12
1586,7,3.0,3.0,3.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,154.0,114.0,475.0,0.0,11.0,17.0,20.0,80.0,87.0,0.92,0.0,0.0,0,15.0,112,11,0.911,14.0,0.0,0.0,12.0,1.0,6.0,1.0,2.0,9.0,0.857,8,0,0,23,1,21,0.0,14.0,9
1587,5,3.0,2.0,2.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,10.0,144.0,122.0,355.0,0.0,6.0,11.0,13.0,10.0,1.0,0.971,0.0,0.0,0,16.0,97,17,0.851,12.0,0.0,0.0,14.0,1.0,9.0,2.0,1.0,6.0,0.818,9,1,0,23,0,25,1.0,12.0,8
1588,12,3.0,3.0,3.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,29.0,107.0,64.0,215.0,0.0,8.0,3.0,6.0,50.0,56.0,0.893,0.0,0.0,0,10.0,77,11,0.875,6.0,1.0,0.0,11.0,0.857,13.0,3.0,1.0,13.0,0.812,14,0,0,1,1,22,0.0,7.0,12
1589,1,3.0,1.0,1.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,25.0,144.0,93.0,374.0,0.0,9.0,11.0,12.0,72.0,75.0,0.96,0.0,0.0,0,18.0,56,3,0.949,11.0,0.0,1.0,6.0,1.0,13.0,1.0,3.0,13.0,0.929,12,0,0,1,0,23,1.0,11.0,14
1590,6,0.0,0.0,0.0,0.0,5.0,6.0,83.33333333333334,0.833,0.0,1.0,38.0,61.0,64.0,191.0,0.0,0.0,5.0,4.0,56.0,57.0,0.982,8.0,8.0,1,12.0,70,11,0.8640000000000001,4.0,1.0,2.0,6.0,0.8,13.0,2.0,6.0,12.0,0.867,10,0,0,20,1,15,1.0,5.0,12
1591,3,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.5,0.0,0.0,29.0,107.0,84.0,269.0,0.0,3.0,11.0,20.0,59.0,62.0,0.952,1.0,1.0,1,18.0,81,5,0.942,6.0,2.0,1.0,4.0,0.75,12.0,6.0,2.0,13.0,0.667,12,0,0,20,0,6,0.0,8.0,10
1592,0,2.0,0.0,2.0,0.0,3.0,3.0,100.0,0.6,0.0,1.0,32.0,125.0,108.0,463.0,0.0,3.0,15.0,13.0,87.0,93.0,0.935,4.0,4.0,1,12.0,111,12,0.902,5.0,1.0,0.0,3.0,0.833,10.0,1.0,4.0,16.0,0.909,17,0,0,0,1,19,0.0,6.0,12
1593,4,3.0,3.0,3.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,30.0,190.0,103.0,485.0,0.0,7.0,12.0,10.0,78.0,86.0,0.907,2.0,2.0,1,18.0,102,14,0.879,3.0,0.0,1.0,5.0,1.0,16.0,4.0,1.0,10.0,0.8,12,1,0,0,0,21,1.0,3.0,17
1594,8,2.0,2.0,2.0,100.0,4.0,4.0,100.0,1.0,0.0,0.0,45.0,81.0,69.0,367.0,0.0,10.0,18.0,5.0,52.0,52.0,1.0,0.0,0.0,0,10.0,150,17,0.898,8.0,0.0,0.0,7.0,1.0,12.0,3.0,1.0,15.0,0.8,15,1,0,2,1,26,1.0,8.0,7
1595,5,2.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,114.0,108.0,273.0,0.0,2.0,17.0,5.0,77.0,78.0,0.987,0.0,0.0,0,16.0,92,18,0.836,7.0,0.0,0.0,8.0,1.0,15.0,1.0,3.0,12.0,0.938,7,0,0,2,0,14,0.0,7.0,15
1596,4,2.0,1.0,1.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,31.0,145.0,100.0,386.0,0.0,8.0,12.0,6.0,80.0,83.0,0.964,0.0,0.0,0,17.0,96,10,0.906,5.0,0.0,1.0,10.0,1.0,11.0,2.0,5.0,8.0,0.846,6,0,0,0,1,21,0.0,5.0,12
1597,9,2.0,1.0,1.0,100.0,3.0,3.0,100.0,1.0,1.0,0.0,34.0,85.0,97.0,504.0,0.0,5.0,10.0,3.0,68.0,70.0,0.971,0.0,0.0,0,11.0,115,12,0.905,10.0,1.0,0.0,5.0,0.909,8.0,5.0,2.0,11.0,0.615,12,0,0,0,0,24,1.0,11.0,6
1598,0,2.0,1.0,2.0,50.0,3.0,5.0,60.0,0.5710000000000001,0.0,0.0,24.0,83.0,79.0,318.0,0.0,2.0,9.0,7.0,62.0,64.0,0.969,0.0,1.0,0,14.0,62,8,0.8859999999999999,8.0,2.0,0.0,10.0,0.8,9.0,4.0,4.0,9.0,0.6920000000000001,12,0,0,16,1,21,1.0,10.0,15
1599,12,1.0,1.0,1.0,100.0,2.0,4.0,50.0,0.6,0.0,0.0,20.0,69.0,54.0,270.0,0.0,3.0,8.0,5.0,33.0,41.0,0.805,1.0,1.0,1,15.0,89,8,0.918,10.0,0.0,2.0,8.0,1.0,9.0,4.0,4.0,9.0,0.6920000000000001,15,1,0,16,0,13,0.0,10.0,12
1600,14,2.0,2.0,2.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,15.0,96.0,78.0,327.0,0.0,2.0,10.0,5.0,53.0,53.0,1.0,0.0,0.0,0,18.0,145,20,0.879,12.0,3.0,0.0,10.0,0.8,8.0,4.0,2.0,9.0,0.667,11,0,0,20,1,20,0.0,15.0,13
