Clock,TimeLeft,PhaseID,PhaseTime,PhaseName,RucksNo,PosGainline,NegGainline,Linebreak,LineBreakPrevPhase,rdNear,rdRuck,rdFar,rdMiddle,rsSlow,rsMedium,rsFast,KickTotal,KickedInfield,KickedtoTouch,turnoverTot,turnoverKick,turnoverContact,fromTurnover,penFK,penContact,Tries,TryTotal,PenTotal,TotDraPoss,TotOppPoss,TotDraLineB,TotAwayLineBreaks,DragScore,AwayScore
46.56190593,60,1160,0.137862251,.:P1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13.44637572,11.05575336,2,6,9,17
47.19698988,60,1177,0.360836456,.:P1,1,1,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.55090464,11.16028228,2,6,9,17
47.9814692,60,1208,0.221396776,.:P1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.09117868,11.51733216,2,6,9,17
50.00725826,60,1263,0.203489318,.:P1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14.5303881,11.95654159,2,6,9,17
51.22661755,60,1275,0.322481882,.:P1,1,0,1,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.70054409,11.95654159,2,6,9,17
52.24631317,60,1299,0.17033566,.:P1,1,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9862715,12.242269,2,6,9,17
53.5508794,50,1338,0.149061175,.:P1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15.43975366,12.69575116,2,6,9,17
53.7147197,50,1348,0.073040641,.:P1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5554815,12.81147901,2,6,9,17
55.31166566,50,1360,0.156797572,.:P1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.59518881,12.85118631,2,6,9,17
55.31166566,50,1400,0.214133074,.:P1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.30517933,13.56117684,2,6,9,17
56.63190608,50,1431,0.312032535,.:P1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,16.78145009,13.56117684,2,6,12,17
57.53560598,50,1444,0.306384124,.:P1,1,0,0,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17.06014929,13.56117684,2,6,12,17
58.33351752,50,1464,0.213472573,.:P1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.33320008,13.83422763,2,6,15,17
59.3436691,50,1489,0.125109272,.:P1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.58683115,13.90771946,2,6,15,17
59.86483512,50,1510,0.191419118,.:P1,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.88521895,14.20610726,2,6,15,17
61.4399112,50,1541,0.188650221,.:P1,1,1,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.20402049,14.5249088,2,6,15,17
61.9164728,50,1597,0.247729327,.:P1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.32025507,14.5249088,2,6,15,17
2.475924319,80,46,0.173040308,.:P1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001695647,0,0,0,0
4.745538171,80,107,0.159459844,.:P1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.568831036,2.13935772,0,1,0,7
5.607193461,80,129,0.209630812,.:P1,1,1,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.694957547,2.265484231,1,1,0,7
6.307166136,80,155,0.394687605,.:P1,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.013885353,2.584412037,1,1,0,7
8.80161045,80,190,0.152871501,.:P1,1,0,0,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.375239625,2.945766309,1,1,0,7
12.89335912,80,276,0.274606933,.:P1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1.774014468,4.14209084,1,1,0,7
15.35977823,80,338,0.245020244,.:P1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.882680314,4.468088377,1,2,3,10
16.44322804,80,365,0.256440358,.:P1,0,1,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.140545294,4.725953357,1,2,3,10
16.44322804,80,387,0.228377855,.:P1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.532533829,5.117941892,2,2,3,10
17.65256351,80,405,0.157054053,.:P1,0,0,0,1,From Turnover,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.798009398,5.117941892,2,3,3,10
19.29780741,80,451,0.22321968,.:P1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.156800625,5.835524345,2,3,3,13
20.23282206,80,467,0.13867765,.:P1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.346686972,6.025410692,2,3,3,13
20.65511058,80,476,0.200778968,.:P1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.452031289,6.130755009,2,3,3,13
22.26416125,80,502,0.185195664,.:P1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3.619476924,6.298200644,2,3,3,13
22.83358187,80,518,0.381491267,.:P1,1,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.771339255,6.450062975,2,3,3,13
23.61436096,80,529,0.241048251,.:P1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.119497189,6.450062975,2,3,3,13
26.08033363,80,558,0.220936387,.:P1,1,0,1,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.610982998,6.941548784,2,3,3,13
27.14166983,80,639,0.285615102,.:P1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.210778832,6.941548784,3,3,3,13
28.16186024,80,661,0.149327773,.:P1,1,0,0,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.664664747,6.941548784,3,3,3,13
30.52115188,80,713,0.133995163,.:P1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.780659187,7.289532104,3,3,3,13
31.64932569,80,728,0.148861111,.:P1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.881321016,7.390193934,3,3,6,13
32.29332689,80,750,0.268386189,.:P1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.179583664,7.688456582,3,3,6,13
33.86213571,70,785,0.182394033,.:P1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,7.551330564,8.060203482,3,3,6,16
37.06093209,70,810,0.174968265,.:P1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.700391264,8.358324882,3,3,6,16
39.00761721,70,907,0.234555697,.:P1,0,0,0,1,From Lineout Short,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.876645866,8.710834086,4,3,6,23
39.54018445,70,947,0.230760164,.:P1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586514076,8.710834086,4,3,13,23
40.29890569,70,968,0.175059109,.:P1,1,0,0,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.77532063,8.89964064,4,3,13,23
43.86000144,60,1020,0.147972283,.:P1,0,1,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.917046406,9.041366416,4,3,13,23
45.40034693,60,1099,0.227455362,.:P1,1,0,0,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.239836215,9.686946035,4,4,13,23
