Team_Name,Tries_Scored,Conversions,Conversion_Attempts,Conversion_Percentage,Penalty_Goals,Penalty_Attempts,Penalty_Percentage,Kick_at_Goal_Success,Drop_Goals,Drop_Goal_Attempts,Kicks_from_Hand,Passes,Runs,Metres_Run,Possession(%),Clean_Breaks,Defenders_Beaten,Offloads,Rucks_Won,Total_Rucks,%Rucks_Won,Mauls_Won,Total_Mauls,%Mauls_Won,Turnovers_Conceded,Tackles_Made,Tackles_Missed,Tackling_Success_Rate,Own_Scrum_Won,Own_Scrum_Lost,Opp_Scrum_Won,Opp_Scrum_Lost,%Scrums_on_own_feed,Own_Lineout_Won,Own_Lineout_Lost,Opp_Lineout_Won,Opp_Lineout_Lost,%Lineouts_on_own_feed,Penalties_Conceeded,Yellow_Cards,Red_Cards,Referee,Playing_Location,Result,Outcome,Tot_Own_Scrums,Penalties_Won
3,0,0,0,0,2,5,40,0.4,0,0,14,161,115,462,0,3,15,7,10,1,0.98,0,0,0,9,65,3,0.956,3,2,2,6,0,11,2,1,11,0.846,13,0,0,1,0,6,0,5,11
8,4,4,4,100,6,6,100,1,0,0,14,100,68,307,0.67,4,3,8,55,58,0.948,0,0,0,18,106,7,0.938,7,0,2,4,0,8,0,0,8,1,12,0,0,13,1,46,1,7,13
7,2,2,2,100,5,6,83.33333333,0.875,0,0,14,146,100,283,0.33,5,6,8,88,88,1,0,0,0,11,79,4,0.952,4,2,0,7,0,8,0,0,8,1,13,2,0,13,0,29,0,6,12
12,0,0,0,0,4,4,100,1,1,0,14,94,71,267,0,1,3,3,61,66,0.924,0,0,0,13,126,11,0.92,12,1,1,16,0,4,5,2,9,0.444,17,1,0,20,1,15,0,13,11
9,2,2,2,100,1,1,100,1,0,0,12,120,109,381,1,3,11,9,82,84,0.976,0,0,0,20,83,3,0.965,16,1,1,12,0,9,2,5,4,0.818,11,0,0,20,0,17,1,17,17
11,2,1,2,50,3,3,100,0.8,0,0,11,153,130,374,0.67,7,8,1,11,1,0.991,0,0,0,10,84,11,0.884,7,1,3,4,0,14,6,2,6,0.7,11,0,0,12,1,21,1,8,20
5,1,0,1,0,2,3,66.66666667,0.5,0,0,11,108,84,441,0.33,10,11,10,59,61,0.967,0,0,0,9,168,8,0.955,4,3,1,7,0,6,2,6,14,0.75,20,1,0,12,0,11,0,7,11
12,0,0,0,0,4,6,66.66666667,0.667,0,2,27,114,79,253,0,6,7,1,74,77,0.961,0,0,0,13,81,7,0.92,7,0,1,5,0,12,1,3,14,0.923,9,0,0,13,1,12,1,7,12
0,0,0,0,0,1,2,50,0.5,0,1,21,148,88,292,0,5,7,6,79,80,0.988,0,0,0,7,76,7,0.916,5,1,0,7,0,14,3,1,12,0.824,12,1,0,13,0,3,0,6,9
1,3,3,3,100,4,5,80,0.875,0,0,27,106,76,231,0.5,4,7,4,66,68,0.971,0,0,0,10,85,15,0.85,6,1,2,3,0,8,2,0,13,0.8,9,0,0,4,1,33,1,7,9
8,3,3,3,100,3,5,60,0.75,0,0,23,132,87,414,0.5,8,15,11,67,70,0.957,0,0,0,12,86,7,0.925,3,2,1,6,0,13,0,2,8,1,9,1,0,4,0,30,0,5,9
11,1,1,1,100,2,3,66.66666667,0.75,0,0,7,157,159,426,0.33,4,7,7,13,1,0.964,0,0,0,20,73,6,0.924,5,1,2,8,0,12,2,4,9,0.857,12,0,0,1,1,13,0,6,14
4,2,2,2,100,1,2,50,0.75,0,0,19,99,69,198,0.67,2,6,2,61,61,1,0,0,0,7,178,7,0.962,8,2,1,5,0,9,4,2,12,0.692,14,0,0,1,0,17,1,10,12
9,6,6,6,100,2,3,66.66666667,0.889,0,0,15,117,92,550,0.5,11,15,7,68,68,1,0,0,0,11,102,11,0.903,8,3,1,6,0,8,1,1,7,0.889,13,0,0,12,1,48,1,11,9
2,6,4,6,66.66666667,1,1,100,0.714,0,0,13,154,128,609,0.5,11,11,22,78,81,0.963,0,0,0,19,95,15,0.864,6,1,3,8,0,7,1,1,8,0.875,9,0,0,12,0,41,0,7,13
3,2,2,2,100,4,7,57.14285714,0.667,0,0,16,149,125,343,0.67,5,16,9,10,1,0.972,0,0,0,13,75,5,0.938,4,1,1,6,0,9,1,3,10,0.9,14,0,0,7,1,26,1,5,10
6,1,1,1,100,6,7,85.71428571,0.875,0,0,21,95,73,205,0.33,2,6,3,74,75,0.987,0,0,0,11,119,16,0.881,6,1,1,4,0,10,3,1,9,0.769,10,0,0,7,0,25,0,7,14
7,0,0,0,0,5,5,100,1,0,0,25,62,70,135,0,0,4,3,69,70,0.986,0,0,0,12,113,14,0.89,2,2,1,8,0,11,3,2,9,0.786,10,0,0,16,1,15,1,4,14
5,1,1,1,100,1,3,33.33333333,0.5,0,0,20,114,104,252,1,4,14,3,85,89,0.955,0,0,0,10,94,4,0.959,8,1,2,2,0,9,2,3,11,0.818,14,0,0,16,0,10,0,9,10
3,1,1,1,100,2,4,50,0.6,0,0,20,95,87,278,0.33,3,9,4,64,67,0.955,0,0,0,8,91,8,0.919,7,1,0,6,0,10,2,1,7,0.833,14,0,0,5,1,13,0,8,12
9,2,2,2,100,4,6,66.66666667,0.75,0,0,23,94,85,303,0.67,2,8,11,62,65,0.954,0,0,0,9,85,9,0.904,6,0,1,7,0,7,1,2,10,0.875,12,0,0,5,0,26,1,6,14
2,1,1,1,100,2,4,50,0.6,0,0,25,85,77,250,0.5,2,4,4,61,62,0.984,0,0,0,14,93,8,0.921,4,3,1,8,0,11,2,3,10,0.846,9,1,0,16,1,13,1,7,13
1,1,0,1,0,2,3,66.66666667,0.5,0,0,29,105,83,191,0.5,1,8,3,70,74,0.946,0,0,0,11,83,4,0.954,8,1,3,4,0,10,3,2,11,0.769,13,0,0,16,0,11,0,9,9
0,3,3,3,100,4,5,80,0.875,0,0,17,153,103,459,1,7,13,8,79,84,0.94,0,0,0,11,153,5,0.968,6,1,4,4,0,12,1,0,9,0.923,6,0,0,4,1,33,1,7,16
11,0,0,0,0,1,1,100,1,0,0,12,166,138,454,0,2,5,11,10,1,0.94,0,0,0,11,99,13,0.884,4,4,1,6,0,9,0,1,12,1,16,1,0,4,0,3,0,8,6
6,2,1,2,50,2,3,66.66666667,0.6,0,0,18,111,81,285,0.4,5,12,2,67,71,0.944,0,0,0,17,69,5,0.932,6,0,1,9,0,15,2,1,12,0.882,12,0,0,13,1,18,0,6,15
9,3,3,3,100,2,3,66.66666667,0.833,0,0,19,117,85,414,0.6,15,5,7,60,62,0.968,0,0,0,12,83,12,0.874,9,1,0,6,0,12,1,2,15,0.923,15,0,0,13,0,27,1,10,12
8,5,4,5,80,3,3,100,0.875,0,0,19,151,133,489,0.62,15,22,12,98,10,0.98,0,0,0,12,101,16,0.863,6,1,0,6,0,10,1,2,9,0.909,9,1,0,1,1,42,1,7,6
12,3,3,3,100,1,1,100,1,0,0,19,138,104,415,0.38,11,16,9,70,73,0.959,0,0,0,13,136,22,0.861,6,0,1,6,0,9,2,1,10,0.818,6,0,0,1,0,24,0,6,9
4,3,2,3,66.66666667,2,2,100,0.8,0,0,25,214,102,422,0.75,5,17,7,78,84,0.929,0,0,0,18,123,15,0.891,7,0,1,6,0,14,0,8,5,1,7,0,0,3,1,25,1,7,8
7,1,0,1,0,0,1,0,0,0,0,26,105,117,315,0.25,7,15,13,96,97,0.99,0,0,0,12,110,17,0.866,6,1,0,7,0,5,8,0,14,0.385,8,0,0,3,0,5,0,7,7
5,2,1,2,50,5,7,71.42857143,0.667,0,1,19,85,61,162,0.5,4,5,6,46,51,0.902,0,0,0,6,124,14,0.899,9,1,0,7,0,8,0,2,9,1,13,0,0,2,1,27,1,10,14
3,2,1,2,50,4,5,80,0.714,0,0,11,133,110,312,0.5,7,14,3,94,96,0.979,0,0,0,14,54,5,0.915,7,0,1,9,0,9,2,0,8,0.818,14,0,0,2,0,24,0,7,13
2,1,1,1,100,2,3,66.66666667,0.75,0,0,20,80,69,226,0.2,2,3,6,58,61,0.951,0,0,0,18,102,15,0.872,8,2,2,9,0,7,7,2,10,0.5,13,0,0,2,1,13,0,10,11
6,4,4,4,100,2,3,66.66666667,0.857,0,0,24,136,99,305,0.8,7,15,3,78,82,0.951,0,0,0,14,68,4,0.944,9,2,2,8,0,10,2,7,7,0.833,11,0,0,2,0,34,1,11,13
8,0,0,0,0,4,4,100,1,0,0,30,129,105,208,0,4,12,5,90,92,0.978,0,0,0,5,112,5,0.957,8,2,0,3,0,9,4,2,14,0.692,9,1,0,13,1,12,0,10,10
3,2,0,2,0,1,2,50,0.25,0,0,26,93,109,315,1,2,5,4,88,92,0.957,0,0,0,16,117,12,0.907,3,0,2,8,0,14,2,4,9,0.875,10,0,0,13,0,13,1,3,9
9,1,1,1,100,4,4,100,1,0,0,12,105,87,325,0.5,5,11,13,58,62,0.935,0,0,0,7,147,14,0.913,7,2,2,6,0,4,2,3,5,0.667,10,1,0,16,1,19,1,9,11
11,1,1,1,100,2,3,66.66666667,0.75,0,0,6,111,110,453,0.5,4,14,4,83,91,0.912,0,0,0,11,96,11,0.897,6,2,2,7,0,5,3,2,4,0.625,11,0,0,16,0,13,0,8,10
0,6,4,5,80,2,2,100,0.857,0,0,26,150,126,543,1,15,21,17,75,78,0.962,0,0,0,14,68,4,0.944,2,1,1,4,0,16,1,2,12,0.941,10,1,0,1,1,44,1,3,9
7,0,0,0,0,4,4,100,1,1,0,32,81,65,167,0,3,4,3,50,50,1,0,0,0,8,122,22,0.847,4,1,1,2,0,12,2,1,16,0.857,9,0,0,1,0,15,0,5,10
12,0,0,0,0,4,4,100,1,0,0,40,74,59,225,0,4,8,3,56,57,0.982,0,0,0,13,82,13,0.863,5,1,0,10,0,6,3,2,17,0.667,11,0,0,4,1,12,0,6,5
5,1,0,1,0,2,4,50,0.4,1,0,39,99,78,216,1,1,13,4,67,68,0.985,0,0,0,10,61,8,0.884,10,0,1,5,0,17,2,3,6,0.895,5,0,0,4,0,14,1,10,11
1,1,0,1,0,4,5,80,0.667,0,0,20,64,48,196,0.5,4,12,1,36,39,0.923,0,0,0,10,86,9,0.905,7,1,2,5,0,10,2,1,15,0.833,17,1,0,7,1,17,0,8,14
4,1,1,1,100,4,6,66.66666667,0.714,0,0,23,105,76,214,0.5,1,9,3,66,67,0.985,0,0,0,14,46,12,0.793,5,2,1,7,0,15,1,2,10,0.938,14,1,0,7,0,19,1,7,17
7,1,1,1,100,3,3,100,1,0,0,29,169,107,214,0.5,2,5,7,99,10,0.98,0,0,0,16,74,5,0.937,5,0,2,5,0,14,3,0,15,0.824,6,0,0,0,1,16,3,5,12
12,1,1,1,100,3,3,100,1,0,0,29,87,70,154,0.5,2,5,1,67,72,0.931,0,0,0,13,107,5,0.955,5,2,0,5,0,15,0,3,14,1,12,0,0,0,0,16,3,7,6
6,2,1,2,50,4,5,80,0.714,0,1,23,117,95,206,0.4,3,10,2,83,91,0.912,0,0,0,12,68,8,0.895,7,0,3,5,0,19,1,4,7,0.95,7,0,0,15,1,24,3,7,18
8,3,3,3,100,1,2,50,0.8,0,0,21,102,68,185,0.6,7,8,5,53,54,0.981,0,0,0,11,114,10,0.919,5,3,0,7,0,7,4,1,19,0.636,18,1,0,15,0,24,3,8,7
11,2,0,2,0,3,3,100,0.6,0,0,9,169,149,469,0.4,7,21,7,12,1,0.955,0,0,0,18,35,9,0.795,7,1,1,7,0,12,4,0,6,0.75,9,0,0,2,1,19,0,8,14
1,3,3,3,100,1,4,25,0.571,0,0,20,88,41,146,0.6,4,9,3,33,35,0.943,0,0,0,12,167,22,0.884,7,1,1,7,0,6,0,4,12,1,14,0,0,2,0,24,1,8,9
5,2,0,2,0,1,1,100,0.333,0,0,18,146,107,347,0.5,3,12,2,78,86,0.907,0,0,0,15,71,11,0.866,2,2,2,4,0,15,1,0,13,0.938,16,1,0,7,1,13,0,4,15
0,2,1,2,50,4,7,57.14285714,0.556,0,0,27,78,66,337,0.5,7,11,1,51,53,0.962,0,0,0,8,114,12,0.905,4,2,2,2,0,13,0,1,15,1,15,0,0,7,0,24,1,6,16
4,2,2,2,100,3,3,100,1,0,0,31,102,85,269,0.5,11,9,8,63,65,0.969,0,0,0,9,171,39,0.814,3,1,1,3,0,12,2,5,13,0.857,12,0,0,12,1,23,1,4,9
2,2,0,2,0,0,2,0,0,0,0,28,219,165,604,0.5,13,40,20,12,1,0.953,0,0,0,14,82,10,0.891,3,1,1,3,0,13,5,2,12,0.722,9,0,0,12,0,10,0,4,12
2,2,2,2,100,3,4,75,0.833,0,0,24,110,94,494,0.4,7,14,12,60,65,0.923,0,0,0,16,105,8,0.929,10,2,2,8,0,5,1,5,10,0.833,15,1,0,7,1,23,0,12,7
11,3,3,3,100,3,4,75,0.857,0,1,23,92,99,359,0.6,5,8,6,78,82,0.951,0,0,0,15,86,14,0.86,8,2,2,10,0,10,5,1,5,0.667,7,0,0,7,0,30,1,10,15
1,1,0,1,0,3,3,100,0.75,0,0,24,140,85,393,0.33,5,14,6,61,68,0.897,0,0,0,13,78,8,0.907,6,0,1,7,0,13,2,3,17,0.867,16,0,0,1,1,14,0,6,12
6,2,0,2,0,3,4,75,0.5,0,0,26,93,77,257,0.67,4,8,4,60,63,0.952,0,0,0,9,95,14,0.872,7,1,0,6,0,17,3,2,13,0.85,12,0,0,1,0,19,1,8,16
8,0,0,0,0,7,8,87.5,0.875,0,0,34,89,62,231,0,6,5,1,54,55,0.982,0,0,0,12,122,6,0.953,7,2,3,2,0,9,1,3,11,0.9,9,0,0,16,1,21,1,9,13
5,1,0,1,0,4,5,80,0.667,0,0,27,106,104,217,1,1,6,1,93,96,0.969,0,0,0,8,67,5,0.931,2,3,2,7,0,11,3,1,9,0.786,13,0,0,16,0,17,0,5,9
0,3,3,3,100,2,2,100,1,1,0,28,120,89,500,0.75,12,20,10,52,57,0.912,0,0,0,16,98,17,0.852,11,0,1,6,0,13,1,2,9,0.929,10,0,0,15,1,30,1,11,9
4,1,0,1,0,1,2,50,0.333,0,0,25,178,113,460,0.25,11,17,10,89,96,0.927,0,0,0,15,69,20,0.775,6,1,0,11,0,9,2,1,13,0.818,9,0,0,15,0,8,0,7,10
12,1,1,1,100,2,4,50,0.6,1,1,32,142,101,330,0.5,5,16,14,82,85,0.965,0,0,0,10,121,11,0.917,7,0,1,4,0,11,4,6,10,0.733,8,0,0,12,1,16,1,7,10
3,1,1,1,100,0,2,0,0.333,0,0,34,118,106,361,0.5,7,9,5,85,89,0.955,0,0,0,12,108,15,0.878,4,1,0,7,0,10,6,4,11,0.625,10,0,0,12,0,7,0,5,8
9,6,3,6,50,1,1,100,0.571,0,0,18,205,154,676,0.86,17,31,19,10,1,0.965,0,0,0,11,52,5,0.912,11,1,1,6,0,9,0,1,7,1,6,0,0,3,1,39,1,12,9
7,1,0,1,0,1,2,50,0.333,0,0,13,91,69,268,0.14,4,5,10,45,47,0.957,0,0,0,13,129,31,0.806,6,1,1,11,0,7,1,0,9,0.875,9,2,0,3,0,8,0,7,6
11,0,0,0,0,5,5,100,1,0,0,24,190,124,385,0,4,16,9,95,98,0.969,0,0,0,13,95,13,0.88,3,0,0,7,0,14,2,2,14,0.875,11,0,0,13,1,15,1,3,8
12,0,0,0,0,3,4,75,0.75,0,0,27,139,101,325,0,5,13,4,78,80,0.975,0,0,0,11,119,15,0.888,7,0,0,3,0,14,2,2,14,0.875,8,0,0,13,0,9,0,7,11
6,4,2,4,50,2,3,66.66666667,0.571,0,1,21,131,100,423,0.57,6,14,2,87,89,0.978,0,0,0,12,107,14,0.884,7,3,0,4,0,13,2,5,12,0.867,14,0,1,0,1,30,1,10,10
0,3,2,3,66.66666667,2,3,66.66666667,0.667,0,0,21,158,106,543,0.43,7,14,16,79,85,0.929,0,0,0,20,109,14,0.886,4,0,3,7,0,12,5,2,13,0.706,10,0,1,0,0,25,0,4,14
4,0,0,0,0,5,5,100,1,0,0,31,66,46,85,0,1,2,0,46,47,0.979,0,0,0,5,123,12,0.911,6,3,1,6,0,14,1,2,12,0.933,12,1,0,2,1,15,1,9,12
8,1,0,1,0,2,3,66.66666667,0.5,0,0,24,112,106,263,1,3,12,1,10,1,0.971,0,0,0,11,51,2,0.962,6,1,3,6,0,12,2,1,14,0.857,12,0,0,2,0,11,0,7,12
3,1,1,1,100,2,3,66.66666667,0.75,0,1,18,124,108,477,0.5,10,17,5,87,93,0.935,0,0,0,19,88,10,0.898,8,0,0,9,0,14,3,0,3,0.824,9,0,0,1,1,13,0,8,9
2,1,1,1,100,3,5,60,0.667,0,0,32,111,85,279,0.5,5,10,6,72,73,0.986,0,0,0,13,126,17,0.881,9,0,0,8,0,3,0,3,14,1,9,0,0,1,0,16,1,9,9
5,2,0,2,0,2,3,66.66666667,0.4,0,0,22,102,91,362,0.4,4,9,3,73,76,0.961,0,0,0,11,85,6,0.934,11,2,1,6,0,12,2,3,8,0.857,8,0,0,5,1,16,0,13,15
9,3,2,3,66.66666667,1,1,100,0.75,0,0,29,88,78,284,0.6,8,6,6,59,60,0.983,0,0,0,15,92,9,0.911,6,1,2,11,0,8,3,2,12,0.727,15,1,0,5,0,22,1,7,8
7,2,2,2,100,4,5,80,0.857,0,0,25,107,95,200,0.4,3,7,5,88,92,0.957,0,0,0,9,42,3,0.933,6,0,1,8,0,10,0,5,12,1,8,0,0,4,1,26,1,6,10
1,3,2,3,66.66666667,2,2,100,0.8,0,0,13,98,46,210,0.6,3,2,1,37,43,0.86,0,0,0,8,96,7,0.932,8,1,0,6,0,12,5,0,10,0.706,10,1,0,4,0,25,0,9,8
2,2,1,2,50,5,6,83.33333333,0.75,0,0,14,94,77,378,0.67,5,10,5,59,67,0.881,0,0,0,10,98,11,0.899,8,0,1,8,0,5,1,2,6,0.833,11,0,0,15,1,27,1,8,12
7,1,1,1,100,4,5,80,0.833,0,0,19,114,95,269,0.33,7,11,10,74,76,0.974,0,0,0,13,77,10,0.885,8,1,0,8,0,6,2,1,5,0.75,12,0,0,15,0,19,0,9,11
8,2,2,2,100,5,6,83.33333333,0.875,0,1,31,89,88,450,0.67,7,15,4,58,62,0.935,0,0,0,10,150,11,0.932,4,1,1,5,0,8,0,1,9,1,16,0,0,5,1,29,1,5,9
11,1,1,1,100,5,6,83.33333333,0.857,0,0,24,167,144,532,0.33,3,11,11,10,1,0.964,0,0,0,14,77,15,0.837,5,1,1,4,0,9,1,0,8,0.9,9,0,0,5,0,22,0,6,16
1,6,3,6,50,1,1,100,0.571,0,0,28,198,118,461,0.86,9,22,10,91,96,0.948,0,0,0,16,76,7,0.916,8,1,3,3,0,7,2,2,12,0.778,11,0,0,4,1,39,1,9,10
5,1,1,1,100,1,3,33.33333333,0.5,0,0,15,113,82,329,0.14,3,7,9,60,66,0.909,0,0,0,21,116,22,0.841,3,3,1,8,0,12,2,2,7,0.857,10,0,0,4,0,10,0,6,11
0,3,2,3,66.66666667,1,2,50,0.6,0,1,30,136,102,455,0.75,8,13,5,70,73,0.959,0,0,0,19,74,7,0.914,8,1,0,9,0,16,0,4,14,1,12,2,0,13,1,22,1,9,12
3,1,1,1,100,2,2,100,1,0,0,25,89,66,258,0.25,2,7,5,47,52,0.904,0,0,0,17,103,13,0.888,9,0,1,8,0,14,4,0,16,0.778,12,2,0,13,0,13,0,9,12
12,1,1,1,100,2,3,66.66666667,0.75,0,0,17,122,86,260,0.2,4,6,8,77,80,0.962,0,0,0,12,92,14,0.868,11,2,0,8,0,9,1,2,17,0.9,15,2,0,1,1,13,0,13,11
6,4,3,4,75,2,2,100,0.833,0,0,15,128,100,377,0.8,12,13,6,82,86,0.953,0,0,0,16,87,6,0.935,8,0,2,11,0,17,2,1,9,0.895,11,0,0,1,0,32,1,8,15
9,1,0,1,0,2,2,100,0.667,0,0,16,164,145,386,0.5,2,25,16,10,1,0.932,0,0,0,14,83,10,0.892,4,2,1,6,0,12,1,1,10,0.923,14,0,0,0,1,11,0,6,12
4,1,1,1,100,4,4,100,1,0,0,29,96,64,320,0.5,4,10,1,57,63,0.905,0,0,0,9,162,25,0.866,6,1,2,4,0,10,1,1,12,0.909,12,0,0,0,0,19,1,7,14
7,1,0,1,0,3,4,75,0.6,0,0,20,95,72,234,0.2,7,10,9,54,57,0.947,0,0,0,12,100,10,0.909,6,1,1,4,0,8,7,0,16,0.533,14,1,0,7,1,14,0,7,12
0,4,3,4,75,2,3,66.66666667,0.714,0,0,22,144,104,472,0.8,9,10,8,70,77,0.909,0,0,0,17,64,10,0.865,4,1,1,6,0,16,0,7,8,1,12,0,0,7,0,32,1,5,14
11,0,0,0,0,3,4,75,0.75,0,1,21,132,92,309,0,6,14,6,70,74,0.946,0,0,0,8,98,14,0.875,9,0,1,5,0,10,2,1,10,0.833,15,0,0,1,1,9,0,9,11
9,1,0,1,0,2,6,33.33333333,0.286,0,0,20,107,92,393,1,10,13,14,62,65,0.954,0,0,0,14,94,14,0.87,5,1,0,9,0,10,1,2,10,0.909,11,0,0,1,0,11,1,6,15
4,0,0,0,0,5,7,71.42857143,0.714,0,0,33,87,68,187,0,1,3,2,66,67,0.985,0,0,0,6,63,2,0.969,3,1,1,6,0,13,4,0,8,0.765,11,0,0,16,1,15,3,4,14
1,0,0,0,0,5,6,83.33333333,0.833,0,1,33,76,55,118,0,0,2,2,51,54,0.944,0,0,0,7,70,3,0.959,6,1,1,3,0,8,0,4,13,1,14,0,0,16,0,15,3,7,11
6,3,2,3,66.66666667,3,4,75,0.714,0,0,33,98,117,297,0.6,5,8,6,90,95,0.947,0,0,0,7,99,16,0.861,10,0,1,3,0,13,1,4,10,0.929,8,0,0,2,1,28,1,10,14
2,2,2,2,100,2,3,66.66666667,0.8,1,0,26,125,104,412,0.4,11,16,16,68,72,0.944,0,0,0,18,139,8,0.946,3,1,0,10,0,10,4,1,13,0.714,14,0,0,2,0,23,0,4,8
3,3,3,3,100,3,4,75,0.857,0,0,34,65,105,414,1,5,12,2,90,93,0.968,0,0,0,9,55,2,0.965,7,0,1,6,0,11,3,1,14,0.786,8,0,0,12,1,30,1,7,12
8,0,0,0,0,1,1,100,1,0,0,31,67,59,199,0,4,2,3,49,50,0.98,0,0,0,10,113,12,0.904,6,1,0,7,0,14,1,3,11,0.933,12,1,0,12,0,3,0,7,8
5,0,0,0,0,0,2,0,0,0,1,38,124,91,244,0,2,4,2,92,95,0.968,0,0,0,19,58,4,0.935,8,0,1,7,0,17,1,1,15,0.944,6,0,0,0,1,0,0,8,11
12,0,0,0,0,2,3,66.66666667,0.667,0,1,39,77,55,179,0,2,4,0,57,59,0.966,0,0,0,17,95,4,0.96,7,1,0,8,0,15,1,1,17,0.938,11,1,0,0,0,6,1,8,6
7,1,1,1,100,1,4,25,0.4,0,0,18,108,78,245,0.5,3,6,4,63,64,0.984,0,0,0,18,139,15,0.903,7,1,2,8,0,9,6,2,12,0.6,9,0,0,2,1,10,0,8,11
11,1,1,1,100,2,3,66.66666667,0.75,1,0,21,132,119,226,0.5,1,15,6,97,10,0.924,0,0,0,14,83,6,0.933,8,2,1,7,0,12,2,6,9,0.857,11,0,0,2,0,16,1,10,9
6,2,2,2,100,5,5,100,1,0,0,22,148,123,303,0.67,3,11,6,10,1,0.956,0,0,0,13,58,8,0.879,11,0,0,5,0,20,2,5,5,0.909,7,0,0,7,1,29,1,11,16
5,1,0,1,0,2,2,100,0.667,0,0,19,84,61,165,0.33,5,9,2,49,52,0.942,0,0,0,14,138,11,0.926,5,0,0,11,0,5,5,2,20,0.5,16,1,0,7,0,11,0,5,7
8,2,1,2,50,3,5,60,0.571,0,0,28,101,70,219,0.67,2,5,4,66,68,0.971,0,0,0,14,138,13,0.914,5,2,1,6,0,12,2,1,11,0.857,9,1,0,0,1,21,1,7,14
2,1,1,1,100,4,4,100,1,0,0,22,180,139,343,0.33,4,13,14,10,1,0.931,0,0,0,21,70,5,0.933,6,1,2,5,0,11,1,2,12,0.917,14,0,0,0,0,19,0,7,9
0,2,1,2,50,3,3,100,0.8,1,0,18,111,73,325,1,2,6,8,54,56,0.964,0,0,0,16,96,5,0.95,9,1,1,7,0,12,2,0,11,0.857,12,1,0,15,1,24,1,10,14
9,0,0,0,0,1,3,33.33333333,0.333,0,0,17,141,100,331,0,5,5,7,85,88,0.966,0,0,0,13,56,6,0.903,7,1,1,9,0,11,0,2,12,1,14,1,0,15,0,3,0,8,12
12,2,1,2,50,3,5,60,0.571,0,0,29,92,76,312,0.5,7,8,8,66,68,0.971,0,0,0,10,79,6,0.929,9,1,1,1,0,8,3,3,16,0.727,10,0,0,12,1,21,1,10,10
1,2,1,2,50,1,1,100,0.667,0,0,23,162,82,284,0.5,4,6,5,71,73,0.973,0,0,0,16,63,8,0.887,1,1,1,9,0,16,3,3,8,0.842,10,0,0,12,0,15,0,2,10
4,2,2,2,100,4,8,50,0.6,0,1,22,120,72,232,0.67,4,14,3,67,67,1,0,0,0,10,95,8,0.922,6,1,2,8,0,10,0,1,8,1,11,1,0,21,1,26,1,7,14
3,1,1,1,100,4,5,80,0.833,0,0,24,89,93,182,0.33,3,8,9,76,79,0.962,0,0,0,5,70,14,0.833,8,2,1,6,0,8,1,0,10,0.889,14,0,0,21,0,19,0,10,11
2,0,0,0,0,5,5,100,1,0,0,25,144,110,304,0,3,14,7,95,97,0.979,0,0,0,16,101,9,0.918,3,0,2,8,0,15,2,2,7,0.882,9,0,0,17,1,15,1,3,12
12,0,0,0,0,4,5,80,0.8,0,1,32,67,89,174,0,1,9,5,79,80,0.988,0,0,0,6,131,14,0.903,8,2,0,3,0,7,2,2,15,0.778,12,0,0,17,0,12,0,10,9
5,2,2,2,100,1,2,50,0.75,0,0,32,101,105,328,0.67,9,22,8,70,76,0.921,0,0,0,12,100,14,0.877,3,3,0,6,0,10,0,1,11,1,12,0,0,4,1,17,0,6,6
4,1,1,1,100,5,5,100,1,0,0,37,138,96,320,0.33,3,14,5,75,76,0.987,0,0,0,14,117,22,0.842,6,0,3,3,0,11,1,0,10,0.917,6,0,0,4,0,22,1,6,12
3,4,2,4,50,2,5,40,0.444,0,0,26,130,104,335,0.57,7,11,9,75,81,0.926,0,0,0,15,92,6,0.939,4,0,1,7,0,13,1,1,9,0.929,11,0,0,5,1,30,1,4,14
7,3,3,3,100,1,2,50,0.8,0,2,33,83,80,189,0.43,1,6,3,66,67,0.985,0,0,0,9,116,11,0.913,7,1,0,4,0,9,1,1,13,0.9,14,1,0,5,0,24,0,8,11
9,3,3,3,100,2,5,40,0.625,1,0,23,125,99,287,0.6,4,2,10,83,86,0.965,0,0,0,11,63,15,0.808,3,1,2,4,0,12,2,1,8,0.857,12,0,0,7,1,30,1,4,12
8,2,2,2,100,3,4,75,0.833,0,0,22,115,54,255,0.4,6,15,3,49,52,0.942,0,0,0,12,96,2,0.98,4,2,1,3,0,8,1,2,12,0.889,12,0,0,7,0,23,0,6,12
1,2,1,2,50,5,6,83.33333333,0.75,0,0,18,91,64,284,0.5,10,14,7,41,44,0.932,0,0,0,14,95,18,0.841,4,0,3,4,0,8,4,0,10,0.667,10,0,0,1,1,27,1,4,15
0,2,1,2,50,4,6,66.66666667,0.625,0,0,22,114,95,420,0.5,9,18,10,64,67,0.955,0,0,0,10,55,14,0.797,4,3,0,4,0,10,0,4,8,1,15,0,0,1,0,24,0,7,10
11,1,1,1,100,4,5,80,0.833,0,0,24,102,77,283,0.5,0,7,2,58,65,0.892,0,0,0,13,78,6,0.929,7,1,2,4,0,7,4,1,11,0.636,11,0,0,16,1,19,1,8,9
6,1,0,1,0,2,5,40,0.333,0,0,22,146,95,367,0.5,5,6,9,72,76,0.947,0,0,0,19,77,7,0.917,4,2,1,7,0,11,1,4,7,0.917,9,0,0,16,0,11,0,6,11
